caminho,classe,split,origem_dataset,resolucao,phash_orbit
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.6d0aef2457803feaa046e88ebe197056__ann2102.jpg,anomala,train,lettuce_downy_v1,431x623,17786630907284867559|10418106552244268056|15684135571407433904|7235740695775736050|1759975303432410256|16702077039973160694|17505646245111360100|12749917311645690329
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.6d0aef2457803feaa046e88ebe197056__ann2103.jpg,anomala,train,lettuce_downy_v1,471x606,14728015620699884570|14472819654200118951|17362191207034009269|17343591311722845010|12091852269160028616|1912966296806122700|5950322048110735600|13057814358978261744
dataset\_work\final\lettuce_downy_v1\train\anomala\01_jpg.rf.6d6136ca3b1670dde76173a46065b8b8__ann2104.jpg,anomala,train,lettuce_downy_v1,431x640,13273293756755119236|16344570087313559262|15300614836840611209|15030151310065287790|16054994764580508642|9551234079181386936|7945142202732287440|9925358268403963604
dataset\_work\final\lettuce_downy_v1\test\anomala\01_jpg.rf.6b813d77b66f8969c2e402731d172255__ann2106.jpg,anomala,test,lettuce_downy_v1,629x360,18043309827027031758|11567938689358992524|14325866442260997573|11244417871790102620|10129930141213821344|14904173326295787258|6654097700217293980|14259988129241092038
dataset\_work\final\lettuce_downy_v1\train\anomala\images-11-_jpg.rf.6c015376d7b2da5717af3976d7d09734__ann2107.jpg,anomala,train,lettuce_downy_v1,494x598,12202605550665770058|5396796588101917357|5615225271316428213|5568821587219993170|12527565311547139402|5378604849612806313|5932021962630842445|13093543215754767693
dataset\_work\final\lettuce_downy_v1\train\anomala\22_jpg.rf.6d560b1a298a5fe1298aa619166ce298__ann2109.jpg,anomala,train,lettuce_downy_v1,640x580,17493710543089055377|12726147036984218454|9481458447480369619|4528061990074217012|6238565042415705264|10463643847813875442|3779173916206487102|15254168139079390339
dataset\_work\final\lettuce_downy_v1\val\anomala\images-37-_jpg.rf.6c4cc7dbf1fa6dd78081b613f357c4e0__ann2111.jpg,anomala,val,lettuce_downy_v1,574x640,1267355763688646866|8617161410579980980|12290442346690143288|12319255603598383587|13034211931988072055|15179580672412849681|16418356800942372522|4063621657995808938
dataset\_work\final\lettuce_downy_v1\train\anomala\images-21-_jpg.rf.6e63b748d5cc44b3d51c972faa1be7d6__ann2116.jpg,anomala,train,lettuce_downy_v1,640x640,11668180990462080200|8811524307618485228|11594218060970682038|12292584360384043410|17065072600932305018|14426284457578524065|10563534652252395690|13143355070767687328
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.6fbdc12a41067e73a73373c6f7bbe746__ann2117.jpg,anomala,train,lettuce_downy_v1,459x592,11084143578076079674|7400658992681359523|8375829604053871992|15115145067097245921|11788333352814949478|4244262917245620889|16233458934097691601|8713854880993524852
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.6fbdc12a41067e73a73373c6f7bbe746__ann2118.jpg,anomala,train,lettuce_downy_v1,435x640,10524240210511028386|13136936970776869306|12878563135760951721|12854088009198430314|13473038953741701046|11700461983703502226|7667626597274641074|12243449265117510066
dataset\_work\final\lettuce_downy_v1\train\anomala\images-19-_jpg.rf.6f020fd9c45a3ad16da16109199b0a4d__ann2122.jpg,anomala,train,lettuce_downy_v1,436x474,4078658913752426182|16403954594611436188|14754570920643966612|14752904831482827478|11284459066724558563|14314182490633181752|15461611432610151628|10715834045411148492
dataset\_work\final\lettuce_downy_v1\train\anomala\22_jpg.rf.7000966dd725f72641b9a84ac3b285a7__ann2130.jpg,anomala,train,lettuce_downy_v1,567x640,10063355289872322542|3380764563308350856|3927942569081053890|10637120587024284592|9803554985888442926|17172053259711981707|12734934990872419987|13988803423137071670
dataset\_work\final\lettuce_downy_v1\train\anomala\28_jpg.rf.6d81a90d1fb84f065dd2d7f9f5c5bb88__ann2131.jpg,anomala,train,lettuce_downy_v1,640x640,18067444417006462096|11584051954454419702|17643674683135537604|15034362289746899660|17787226955550147232|10440690610229001466|14732088951083410640|14173347978842790644
dataset\_work\final\lettuce_downy_v1\train\anomala\23_jpg.rf.6e29e1bb9682097285e7c113dc3a57f3__ann2135.jpg,anomala,train,lettuce_downy_v1,476x401,11932584572319331260|6514051902644761026|3344648084082271220|10063634845506550736|13993134059007469146|13579309921703205285|15004773034793281931|17592021352663181870
dataset\_work\final\lettuce_downy_v1\val\anomala\22_jpg.rf.72c9aec51807451050dbc7342aac0971__ann2142.jpg,anomala,val,lettuce_downy_v1,640x535,155467029415181232|13541151938337710834|1057188846956149268|10316119581607961047|17447567962676784059|12734934576939673602|15537754280662936207|1475583858998225678
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.720f6ad4d4359fad612de82d5d090540__ann2143.jpg,anomala,train,lettuce_downy_v1,617x370,6397322355426259323|16509251121200787489|9824972463902871704|17034286807627920614|2409677358700436709|8931157772684937048|16642147089374078444|11011561288346130824
dataset\_work\final\lettuce_downy_v1\val\anomala\27_jpg.rf.720f6ad4d4359fad612de82d5d090540__ann2144.jpg,anomala,val,lettuce_downy_v1,598x379,3485990456548575654|17580190805688085658|14891695109909292909|10117979005957577289|11127445630583241203|12018412803988217904|5267793667749866124|7901442992784648654
dataset\_work\final\lettuce_downy_v1\train\anomala\images-15-_jpg.rf.72306438d3e7a3b2b1b8dea8952cb3fe__ann2146.jpg,anomala,train,lettuce_downy_v1,426x640,14155785916229717196|15866693504461033164|13017349633228355222|15175627017606042518|14757844413242749404|14739253868973290436|10850080095665167058|10824018823182198452
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.732ed3724f7f9239caa37b62873dcbf6__ann2147.jpg,anomala,train,lettuce_downy_v1,415x251,16779711691883190822|16736711541288314523|13031897386032681673|14025448089284031596|11215840825290147048|2781582504421940712|7833013374473905346|14542916406918896308
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.732ed3724f7f9239caa37b62873dcbf6__ann2148.jpg,anomala,train,lettuce_downy_v1,161x227,2529952275412430944|4307609427857568761|2074176375182120068|14406118873009214686|18010900632075224891|6931223110766173219|16056673808564677831|9571341613170739228
dataset\_work\final\lettuce_downy_v1\train\anomala\images_jpg.rf.706ce2f074b2a43cf926ba626ac9bf66__ann2150.jpg,anomala,train,lettuce_downy_v1,640x640,16488969424916211428|15624278852483258840|16772138992488055512|16770321231934308064|15607763105429771480|16457956668397245668|16194560213949791464|15601236648012792552
dataset\_work\final\lettuce_downy_v1\train\anomala\03_jpg.rf.724ff74ee6d9ca680c40216ead5d8f7f__ann2151.jpg,anomala,train,lettuce_downy_v1,307x468,3538161685376688955|8333690716594911523|11213313910570276233|2758017263540982894|2538232001068509043|4279482385429633585|7950192191365858854|9931981213049920923
dataset\_work\final\lettuce_downy_v1\val\anomala\images-2-_jpg.rf.71673f95e06466297a1294a395b9b46b__ann2152.jpg,anomala,val,lettuce_downy_v1,535x455,16335233820845153030|13308956879050319775|14596696099298588390|12426127209756856984|11468356539608838840|440064954522448610|10993954505690215084|16624480596820857290
dataset\_work\final\lettuce_downy_v1\val\anomala\-8-_jpg.rf.72dea6a2851c530e9a871e9dcd1ecfe4__ann2154.jpg,anomala,val,lettuce_downy_v1,401x416,15333855571540094116|15333855791638432474|3382993372788313528|10065699986010426850|15765603289993628884|11866081676554456276|16306916951409340555|13280425316981862958
dataset\_work\final\lettuce_downy_v1\train\anomala\22_jpg.rf.73433b304426d9c772574a9465f5918a__ann2155.jpg,anomala,train,lettuce_downy_v1,640x608,10429373455016929922|17744805512312761246|14459822656333147134|17017632838808774784|11433456317511385846|9379358037368880272|9234692968945167084|18369023106143267784
dataset\_work\final\lettuce_downy_v1\val\anomala\images-23-_jpg.rf.7393de4795a888837fdec499f0b5fec1__ann2157.jpg,anomala,val,lettuce_downy_v1,416x271,11139278523556709481|12003969652666588521|5236679466083034186|17134729437197228973|7628467344014743206|7585394908004521626|12527766984899283693|5342525565824707656
dataset\_work\final\lettuce_downy_v1\val\anomala\01_jpg.rf.72f02a730d5f747ac8fb54e7aa1bd885__ann2159.jpg,anomala,val,lettuce_downy_v1,386x624,14325866498196425419|11244417666446437420|14960032089222909364|920514195629690578|3219135619467971740|14684737193620262854|15154109898986538508|13010216985990372559
dataset\_work\final\lettuce_downy_v1\val\anomala\11_jpg.rf.73317950f614885f4b7ca4c8f4b9dcd7__ann2161.jpg,anomala,val,lettuce_downy_v1,640x624,13594869389645773436|14027105948005998784|15322835526996878564|15301642338556303832|13880281490543782594|9005697741399894716|15625724503183219412|16457387080136631764
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.722fb74624bdbe8b319ad31573c1abbb__ann2163.jpg,anomala,train,lettuce_downy_v1,590x392,12752334238530158262|17465198816093963154|14587055407480043981|12396573754793943116|10557522627660439794|13132114812897393072|5503517964994480556|14842115639834931146
dataset\_work\final\lettuce_downy_v1\test\anomala\13_jpg.rf.72adc1a9e8ef311211fc22243d0b847e__ann2164.jpg,anomala,test,lettuce_downy_v1,395x425,14816168287667080182|5496263526622964880|4049647762398798944|16371502785344297337|10388762658548893260|17783533943721205197|8780263452276110307|6945742595586601784
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.71c94f6570b3dfd688da4941c47206e3__ann2168.jpg,anomala,train,lettuce_downy_v1,395x621,10462637749653852982|6247473887606617235|8700156186460841208|16231654552064612832|10607193690843427670|3950700935088517777|16202167969016136417|17898548230399573368
dataset\_work\final\lettuce_downy_v1\test\anomala\27_jpg.rf.71c94f6570b3dfd688da4941c47206e3__ann2169.jpg,anomala,test,lettuce_downy_v1,413x637,2752319961478492570|11183233688342852006|12860162691363879268|12889691175033856729|11993608942385312411|11128715927421727270|15664189969132544434|7257966332568238258
dataset\_work\final\lettuce_downy_v1\test\anomala\images-21-_jpg.rf.707b0aab8344355c7f1764c62ffe5797__ann2170.jpg,anomala,test,lettuce_downy_v1,640x640,14451123544670877418|16487347064990700456|17345245211218269916|17335184576335746244|12147150793468989156|16876787074218626248|14165037732018164464|15913106292520040176
dataset\_work\final\lettuce_downy_v1\train\anomala\images-24-_jpg.rf.73a1d08a26ffc10785587df5c209d03b__ann2172.jpg,anomala,train,lettuce_downy_v1,640x640,15042775477031327952|17635193334008505588|17348547825060647640|17346961783373869796|17646486435048111348|15048893228183765712|16479311462708919536|15605708906304422640
dataset\_work\final\lettuce_downy_v1\train\anomala\images-40-_jpg.rf.73e78dd00870c96a44aac870473c23e5__ann2175.jpg,anomala,train,lettuce_downy_v1,502x490,4927455677214118506|15958950395382117801|12704853176357776404|17507130688939084247|12228914116061067741|7661420003989020996|15549115141333382642|1471635379579015344
dataset\_work\final\lettuce_downy_v1\train\anomala\28_jpg.rf.75a80adbc455c9eae0296b4a55fb58f8__ann2176.jpg,anomala,train,lettuce_downy_v1,621x587,14297148075220191772|10117841006208134343|12277645554343893165|12301952723782526282|14388133143541082508|2074656139947829702|5396918606167587242|12490965531604902570
dataset\_work\final\lettuce_downy_v1\train\anomala\images-40-_jpg.rf.75d78881cbfda80526f015e066346b70__ann2177.jpg,anomala,train,lettuce_downy_v1,484x426,12154807084546146609|16900547713028619635|8270092787165455783|12777941081486416154|8321979350300658410|3549336765444435624|1898793439619536049|12062193096654701938
dataset\_work\final\lettuce_downy_v1\train\anomala\images-29-_jpg.rf.7679c3dabdfecee4f6dc1fb3e7835dae__ann2178.jpg,anomala,train,lettuce_downy_v1,519x639,16324042397046838416|12154822557603321590|14454519497979908785|17070573986373416050|17786643015400074920|10418062158857669346|8265459680891692780|12813317551690127560
dataset\_work\final\lettuce_downy_v1\train\anomala\images-27-_jpg.rf.743c307f2a31535972f143811c3cc93b__ann2180.jpg,anomala,train,lettuce_downy_v1,416x518,13265172221949735477|16291531564522844499|16962083849694001373|2907436230962176580|6030727023752976354|3851335922886580152|4963698006894926120|15976632306709128683
dataset\_work\final\lettuce_downy_v1\test\anomala\images-29-_jpg.rf.757ea56d453fcf1830884d9b07c1d421__ann2182.jpg,anomala,test,lettuce_downy_v1,640x559,17623727618183451098|15048373366152328356|14621977082878151876|12405360932608593100|11850366762494187216|15767402380025304308|14757351163576854700|14180949787669621706
dataset\_work\final\lettuce_downy_v1\train\anomala\01_jpg.rf.763e48acf21f045a5c4b4dd1ebbee044__ann2187.jpg,anomala,train,lettuce_downy_v1,640x422,5389881474462948576|12523616500385629944|6645248555480680004|14259428472603974877|17926214004113591469|16185043066090212426|15968821351430153157|4937803818741676124
dataset\_work\final\lettuce_downy_v1\train\anomala\images-34-_jpg.rf.766cde418ee803eec231598395d56b11__ann2188.jpg,anomala,train,lettuce_downy_v1,317x394,7198960334940689565|4114289969548088646|1348339138993374034|13227702460334816437|5104229612043638841|11336761393867712355|13059543806536159927|5963738529048802834
dataset\_work\final\lettuce_downy_v1\train\anomala\16_jpg.rf.73efed6ea2d0ce1a87325a9f7fb66627__ann2190.jpg,anomala,train,lettuce_downy_v1,551x617,1322762280738859740|12908822233281112772|9554088196424602730|16039271997013415849|14171247356650530227|15900725090080611090|12238491090280290014|7643915116444948100
dataset\_work\final\lettuce_downy_v1\train\anomala\28_jpg.rf.75444cf6450f28235378f1c8b225bb64__ann2191.jpg,anomala,train,lettuce_downy_v1,603x627,7630492915414890958|7050614983857627404|6217761262759111493|10767483049071355993|892242523199690849|14878046972324144233|6424649682316193173|5038385474162149718
dataset\_work\final\lettuce_downy_v1\val\anomala\26_jpg.rf.741b593623f9bb60bb8aa24881ac4a7b__ann2195.jpg,anomala,val,lettuce_downy_v1,291x334,14720585635796870966|14748620114135423107|18421736393159274953|7348426427297900|9446363091808792012|3956240249071749836|7813987084348889600|14551452160574859263
dataset\_work\final\lettuce_downy_v1\train\anomala\23_jpg.rf.76a06f0d6d43d473a9a64ebb2d86447c__ann2196.jpg,anomala,train,lettuce_downy_v1,308x429,11147295517672284436|11975804867075341270|11700731412000909219|13436882441133759034|15455064714016141990|1450486052487082906|4186789063030045114|11792554541513793954
dataset\_work\final\lettuce_downy_v1\val\anomala\22_jpg.rf.743df4951a46d2e13f34fe2d23306638__ann2197.jpg,anomala,val,lettuce_downy_v1,567x640,3635094994901652510|12948184529271051399|16330955109804815765|13275014504935347030|9787562347742736819|2221657147533652530|6220549372830235320|10751715954824422370
dataset\_work\final\lettuce_downy_v1\test\anomala\images-2-_jpg.rf.7546363cda8c181fb4b871844ceaff20__ann2198.jpg,anomala,test,lettuce_downy_v1,545x490,10320388631186963657|1036875871232245868|3541024323185357478|8348411215405495194|7836536563566207758|14554755218633013647|11147290635961359219|11975769997893837873
dataset\_work\final\lettuce_downy_v1\train\anomala\images-18-_jpg.rf.77a64b6ea7da44e302e36aebe7381f8e__ann2203.jpg,anomala,train,lettuce_downy_v1,422x369,15226143337255957042|3786924147963441587|10924557843845264293|1595458034789134938|12948330336321506612|3635058647821733587|6499439909977465878|11940056819207216023
dataset\_work\final\lettuce_downy_v1\train\anomala\images-15-_jpg.rf.7791cf18f790020f146217743fc76d6e__ann2207.jpg,anomala,train,lettuce_downy_v1,411x629,8138586338712183670|17415550711695686033|14317956469846104162|11255171456025945241|10464514824438526193|8530883860396896880|11089140511265927836|7122634875392865222
dataset\_work\final\lettuce_downy_v1\train\anomala\images-31-_jpg.rf.78e8f3d34e6fd5cfd0c0aa6bb85893cd__ann2209.jpg,anomala,train,lettuce_downy_v1,311x402,5315322145474680856|7871294707541534695|13021997556640024246|15137242577065909906|16710443852132269165|1736359050453566281|10565143858726376146|13152350144834680756
dataset\_work\final\lettuce_downy_v1\val\anomala\images-31-_jpg.rf.78e8f3d34e6fd5cfd0c0aa6bb85893cd__ann2210.jpg,anomala,val,lettuce_downy_v1,282x434,17669001335809010284|5824025577049065929|7406971069303384305|11073335878939699568|14522363608758276944|7812281611888047349|8136255299496750233|17395272960571918950
dataset\_work\final\lettuce_downy_v1\train\anomala\images-37-_jpg.rf.7a14193b3a9dd48c5497b57578a87d91__ann2213.jpg,anomala,train,lettuce_downy_v1,560x640,3501140079486347490|17552443808533899960|13371238087529751608|7131040663146715619|13324650067367204595|16332491216263091760|16418357900449936994|4063480920503390393
