caminho,classe,origem_dataset,categoria_original,largura,altura,formato_original
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (625).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (626).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (627).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (628).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (629).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (63).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (630).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (631).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (632).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (633).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (634).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (635).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (636).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (637).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (638).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (639).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (64).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (640).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (641).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (642).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (643).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (644).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (645).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (646).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (647).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (648).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (649).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (65).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),468,533,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (650).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (651).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (652).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (653).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (654).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (655).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (656).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (657).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (658).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (659).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (66).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),444,562,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (660).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (661).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (662).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (663).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (664).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (665).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (666).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (667).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (668).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (669).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (67).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (670).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (671).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (672).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (673).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (674).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (675).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (676).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (677).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (678).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (679).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (68).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (680).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (681).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (682).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (683).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (684).JPG,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (685).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (686).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (687).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (688).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (689).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (69).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (690).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (691).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (692).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (693).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (694).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (695).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (696).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (697).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (698).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (699).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (7).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (70).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),577,433,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (700).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (701).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (702).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (703).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (704).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (705).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (706).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (707).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (708).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (709).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (71).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (710).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (711).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (712).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (713).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (714).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (715).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (716).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (717).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (718).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (719).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (72).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (720).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (721).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (722).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (723).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (724).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (725).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (726).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (727).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (728).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (729).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (73).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (730).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (731).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (732).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (733).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (734).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (735).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (736).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (737).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (738).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (739).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (74).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (740).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
