caminho,classe,origem_dataset,origem_pasta,categoria_original,imagem_original,split_roboflow_original,bbox_w,bbox_h,crop_w,crop_h
dataset\_work\crops\lettuce_v2i\saudavel\42_JPG_jpg.rf.43c599e230a0cf84ba9a6de62bf8d2a1__ann19212.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,42_JPG_jpg.rf.43c599e230a0cf84ba9a6de62bf8d2a1.jpg,train,145.5,121,158,131
dataset\_work\crops\lettuce_v2i\anomala\s11_jpg.rf.43cac8d2ec64b1fa75f2a1dbce032dd0__ann19213.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,s11_jpg.rf.43cac8d2ec64b1fa75f2a1dbce032dd0.jpg,train,191,248,207,256
dataset\_work\crops\lettuce_v2i\anomala\-6-_jpg.rf.43cd16648065e966a237b8da320ee48a__ann19214.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,-6-_jpg.rf.43cd16648065e966a237b8da320ee48a.jpg,train,182,256,196,256
dataset\_work\crops\lettuce_v2i\anomala\Septoria_lactucae73_200x200_jpg.rf.43c8c0130a5673d1ec401c1555978e31__ann19215.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,Septoria_lactucae73_200x200_jpg.rf.43c8c0130a5673d1ec401c1555978e31.jpg,train,231,249.5,249,256
dataset\_work\crops\lettuce_v2i\anomala\Septoria_lactucae73_200x200_jpg.rf.43d22260c3b1a7fd46172c2036d6c0f3__ann19216.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,Septoria_lactucae73_200x200_jpg.rf.43d22260c3b1a7fd46172c2036d6c0f3.jpg,train,224,256,241,256
dataset\_work\crops\lettuce_v2i\anomala\11_jpg.rf.43d5cdf94c36914982676a7e207919f1__ann19217.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,11_jpg.rf.43d5cdf94c36914982676a7e207919f1.jpg,train,201,174,217,187
dataset\_work\crops\lettuce_v2i\anomala\27_jpg.rf.43db190d63e9cc8019d597d1707024a1__ann19218.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,27_jpg.rf.43db190d63e9cc8019d597d1707024a1.jpg,train,239,191,256,206
dataset\_work\crops\lettuce_v2i\anomala\-6-_jpg.rf.43d233f4fb58b9cf76075fa38b46717b__ann19219.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,-6-_jpg.rf.43d233f4fb58b9cf76075fa38b46717b.jpg,train,193,163,208,177
dataset\_work\crops\lettuce_v2i\saudavel\128_JPG_jpg.rf.43dec4f17efe736e2f932fa904c2f810__ann19220.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,128_JPG_jpg.rf.43dec4f17efe736e2f932fa904c2f810.jpg,train,180,256,194,256
dataset\_work\crops\lettuce_v2i\anomala\images-9-_jpg.rf.43e8a6b7679941fec8e497a7e613fd40__ann19221.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,images-9-_jpg.rf.43e8a6b7679941fec8e497a7e613fd40.jpg,train,249,165.5,256,180
dataset\_work\crops\lettuce_v2i\anomala\27_jpg.rf.43ed6b54ff09c531a6712482f7993496__ann19222.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,27_jpg.rf.43ed6b54ff09c531a6712482f7993496.jpg,train,256,203,256,219
dataset\_work\crops\lettuce_v2i\anomala\27_jpg.rf.43ed6b54ff09c531a6712482f7993496__ann19223.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,27_jpg.rf.43ed6b54ff09c531a6712482f7993496.jpg,train,30,222,33,255
dataset\_work\crops\lettuce_v2i\anomala\s10_jpg.rf.43de51cb6cec9df1aa79d00f955af93e__ann19224.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,s10_jpg.rf.43de51cb6cec9df1aa79d00f955af93e.jpg,train,256,183,256,198
dataset\_work\crops\lettuce_v2i\anomala\23_jpg.rf.43f28061d098e166c5a5f5e94b49cbe1__ann19225.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,23_jpg.rf.43f28061d098e166c5a5f5e94b49cbe1.jpg,train,82,191,89,216
dataset\_work\crops\lettuce_v2i\anomala\22_jpg.rf.43f5c0f2e075f0087c53e5b30850d508__ann19226.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,22_jpg.rf.43f5c0f2e075f0087c53e5b30850d508.jpg,train,256,222,256,239
dataset\_work\crops\lettuce_v2i\anomala\images-17-_jpg.rf.43ff6c26dfa3517a2463b87300ec6777__ann19227.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-17-_jpg.rf.43ff6c26dfa3517a2463b87300ec6777.jpg,train,203,148,220,159
dataset\_work\crops\lettuce_v2i\anomala\16_jpg.rf.4401f10ecf7d06a1814a1cf0d9c516de__ann19228.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,16_jpg.rf.4401f10ecf7d06a1814a1cf0d9c516de.jpg,train,166,181,180,196
dataset\_work\crops\lettuce_v2i\anomala\ba2_jpg.rf.4403c354c4a97cf59fbd36238d8cd64e__ann19229.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,ba2_jpg.rf.4403c354c4a97cf59fbd36238d8cd64e.jpg,train,47,65,51,72
dataset\_work\crops\lettuce_v2i\anomala\27_jpg.rf.43feac1fcda3b771150471adcd98a862__ann19230.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,27_jpg.rf.43feac1fcda3b771150471adcd98a862.jpg,train,175,70,189,75
dataset\_work\crops\lettuce_v2i\anomala\27_jpg.rf.43feac1fcda3b771150471adcd98a862__ann19231.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,27_jpg.rf.43feac1fcda3b771150471adcd98a862.jpg,train,256,256,256,256
dataset\_work\crops\lettuce_v2i\anomala\27_jpg.rf.44073133adc247531e2d942ae442525d__ann19232.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,27_jpg.rf.44073133adc247531e2d942ae442525d.jpg,train,182,25,196,27
dataset\_work\crops\lettuce_v2i\anomala\27_jpg.rf.44073133adc247531e2d942ae442525d__ann19233.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,27_jpg.rf.44073133adc247531e2d942ae442525d.jpg,train,226,256,244,256
dataset\_work\crops\lettuce_v2i\anomala\images-8-_jpg.rf.43e97a46200f0ce3f4829b3546440118__ann19234.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,images-8-_jpg.rf.43e97a46200f0ce3f4829b3546440118.jpg,train,256,256,256,256
dataset\_work\crops\lettuce_v2i\saudavel\fresh_230616_163137_jpg.rf.440ccfa85af0b6db6fcd1c36f3d54179__ann19235.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,fresh_230616_163137_jpg.rf.440ccfa85af0b6db6fcd1c36f3d54179.jpg,train,256,207,256,223
dataset\_work\crops\lettuce_v2i\saudavel\5_JPG_jpg.rf.440783a8d3ffcd61ae83836a41536da7__ann19236.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,5_JPG_jpg.rf.440783a8d3ffcd61ae83836a41536da7.jpg,train,122,146,131,157
dataset\_work\crops\lettuce_v2i\saudavel\113_JPG_jpg.rf.440fdd4971c6fb5497d4d1577eb72270__ann19237.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,113_JPG_jpg.rf.440fdd4971c6fb5497d4d1577eb72270.jpg,train,102,58,110,62
dataset\_work\crops\lettuce_v2i\anomala\s18_jpg.rf.440ba6afd0267d729176e26d77079049__ann19238.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,s18_jpg.rf.440ba6afd0267d729176e26d77079049.jpg,train,255,188,256,204
dataset\_work\crops\lettuce_v2i\anomala\s07_jpg.rf.4421e5c9835118d5f6a7ccb0940c1699__ann19239.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,s07_jpg.rf.4421e5c9835118d5f6a7ccb0940c1699.jpg,train,114,253,124,256
dataset\_work\crops\lettuce_v2i\anomala\s07_jpg.rf.4421e5c9835118d5f6a7ccb0940c1699__ann19240.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,s07_jpg.rf.4421e5c9835118d5f6a7ccb0940c1699.jpg,train,220,12,248,13
dataset\_work\crops\lettuce_v2i\anomala\11100_jpg.rf.441261c8399db8124b0d44464051eecd__ann19241.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11100_jpg.rf.441261c8399db8124b0d44464051eecd.jpg,train,179,85,208,91
dataset\_work\crops\lettuce_v2i\anomala\11100_jpg.rf.441261c8399db8124b0d44464051eecd__ann19242.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11100_jpg.rf.441261c8399db8124b0d44464051eecd.jpg,train,116,142,126,165
dataset\_work\crops\lettuce_v2i\saudavel\7PJGI0XNNVUZ_jpg.rf.441fcd6f18d60cf321743841e599548f__ann19243.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,7PJGI0XNNVUZ_jpg.rf.441fcd6f18d60cf321743841e599548f.jpg,train,197,142,213,153
dataset\_work\crops\lettuce_v2i\anomala\-10-_jpg.rf.4424cc6d9e2d27c843fa3bb3ca38825b__ann19244.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,-10-_jpg.rf.4424cc6d9e2d27c843fa3bb3ca38825b.jpg,train,125,162,135,174
dataset\_work\crops\lettuce_v2i\saudavel\41_JPG_jpg.rf.4427fca7d29f6cfba37a12041cd1bf4f__ann19245.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,41_JPG_jpg.rf.4427fca7d29f6cfba37a12041cd1bf4f.jpg,train,181,200,195,216
dataset\_work\crops\lettuce_v2i\anomala\images-40-_jpg.rf.442c2009aa9c801ded5982292a17b9bd__ann19246.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-40-_jpg.rf.442c2009aa9c801ded5982292a17b9bd.jpg,train,66,99,76,106
dataset\_work\crops\lettuce_v2i\anomala\images-37-_jpg.rf.44303f9b283d6e4879f817960715fb56__ann19247.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-37-_jpg.rf.44303f9b283d6e4879f817960715fb56.jpg,train,227,198,245,214
dataset\_work\crops\lettuce_v2i\saudavel\168_JPG_jpg.rf.442bcaf3376e809a40a2a5804fd62448__ann19248.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,168_JPG_jpg.rf.442bcaf3376e809a40a2a5804fd62448.jpg,train,107,43,115,47
dataset\_work\crops\lettuce_v2i\saudavel\29_JPG_jpg.rf.44367fc37414782c19e9d3ea6865aa6d__ann19249.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,29_JPG_jpg.rf.44367fc37414782c19e9d3ea6865aa6d.jpg,train,250,228,256,247
dataset\_work\crops\lettuce_v2i\saudavel\normal16_png_jpg.rf.44378448f96ab07240336ba0cccbf4dc__ann19250.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,normal16_png_jpg.rf.44378448f96ab07240336ba0cccbf4dc.jpg,train,225,240,243,256
dataset\_work\crops\lettuce_v2i\anomala\4073-1_jpg.rf.44368eb80ae2d586ef5b3b45090ef33a__ann19251.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,4073-1_jpg.rf.44368eb80ae2d586ef5b3b45090ef33a.jpg,train,175,107,189,115
dataset\_work\crops\lettuce_v2i\saudavel\fresh_230616_161456_jpg.rf.443832e43cd9f4c3520a3d3258753c35__ann19252.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,fresh_230616_161456_jpg.rf.443832e43cd9f4c3520a3d3258753c35.jpg,train,256,149,256,160
dataset\_work\crops\lettuce_v2i\anomala\11100_jpg.rf.443a8066d0249fb720da44973767974e__ann19253.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11100_jpg.rf.443a8066d0249fb720da44973767974e.jpg,train,164,92,191,100
dataset\_work\crops\lettuce_v2i\anomala\11100_jpg.rf.443a8066d0249fb720da44973767974e__ann19254.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11100_jpg.rf.443a8066d0249fb720da44973767974e.jpg,train,90,128,98,149
dataset\_work\crops\lettuce_v2i\anomala\ba11_jpg.rf.4438e0591801ed6975e558fb75ad2eac__ann19255.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,ba11_jpg.rf.4438e0591801ed6975e558fb75ad2eac.jpg,train,65,121,71,140
dataset\_work\crops\lettuce_v2i\anomala\images-27-_jpg.rf.443acfb480f1016c1f40a5e8ee2ea17d__ann19256.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-27-_jpg.rf.443acfb480f1016c1f40a5e8ee2ea17d.jpg,train,117,190,126,205
dataset\_work\crops\lettuce_v2i\anomala\s07_jpg.rf.443922b7b768bb53f683f677b86c7f8c__ann19257.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,s07_jpg.rf.443922b7b768bb53f683f677b86c7f8c.jpg,train,256,256,256,256
dataset\_work\crops\lettuce_v2i\saudavel\122_JPG_jpg.rf.444095090ca2eba5f2e3f26d2f7dd2b7__ann19258.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,122_JPG_jpg.rf.444095090ca2eba5f2e3f26d2f7dd2b7.jpg,train,233,167,252,180
dataset\_work\crops\lettuce_v2i\anomala\-9-_jpg.rf.4442002d4a10f606e01aa4f3d0d85003__ann19259.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,-9-_jpg.rf.4442002d4a10f606e01aa4f3d0d85003.jpg,train,151,165.5,163,180
dataset\_work\crops\lettuce_v2i\anomala\11101_jpg.rf.443ecc41c6899eed379bb755ed8a99f2__ann19260.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11101_jpg.rf.443ecc41c6899eed379bb755ed8a99f2.jpg,train,120,75,130,82
dataset\_work\crops\lettuce_v2i\anomala\11101_jpg.rf.443ecc41c6899eed379bb755ed8a99f2__ann19261.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11101_jpg.rf.443ecc41c6899eed379bb755ed8a99f2.jpg,train,106,93,114,108
dataset\_work\crops\lettuce_v2i\anomala\17_jpg.rf.444a328ec2f7baf2e6b03ccbb0db8bbf__ann19262.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,17_jpg.rf.444a328ec2f7baf2e6b03ccbb0db8bbf.jpg,train,152,137,177,148
dataset\_work\crops\lettuce_v2i\anomala\-8-_jpg.rf.444c3f1b11a9d51e2281b7dbd4a79233__ann19263.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,-8-_jpg.rf.444c3f1b11a9d51e2281b7dbd4a79233.jpg,train,100,238,108,256
dataset\_work\crops\lettuce_v2i\saudavel\BFSD0FD918IO_jpg.rf.444139f465b69777887a33e9660ff1ef__ann19264.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,BFSD0FD918IO_jpg.rf.444139f465b69777887a33e9660ff1ef.jpg,train,200,185,216,200
dataset\_work\crops\lettuce_v2i\anomala\images-15-_jpg.rf.4455c0bce797457bf2d3dd2ba53fcd91__ann19265.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-15-_jpg.rf.4455c0bce797457bf2d3dd2ba53fcd91.jpg,train,249.5,105.5,256,113
dataset\_work\crops\lettuce_v2i\anomala\bacteria_jpg.rf.44420bbd7ddafa936050639877fb67c9__ann19266.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,bacteria_jpg.rf.44420bbd7ddafa936050639877fb67c9.jpg,train,184,110,198,118
dataset\_work\crops\lettuce_v2i\saudavel\94_JPG_jpg.rf.444fb0a336e4eb62713ccf38cea02fcf__ann19267.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,94_JPG_jpg.rf.444fb0a336e4eb62713ccf38cea02fcf.jpg,train,256,256,256,256
dataset\_work\crops\lettuce_v2i\saudavel\fresh_230616_161537_jpg.rf.4460337f1c4f8586c7827a63dbcee8a5__ann19268.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,fresh_230616_161537_jpg.rf.4460337f1c4f8586c7827a63dbcee8a5.jpg,train,237,35,256,38
dataset\_work\crops\lettuce_v2i\saudavel\fresh_230616_161537_jpg.rf.4460337f1c4f8586c7827a63dbcee8a5__ann19269.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,fresh_230616_161537_jpg.rf.4460337f1c4f8586c7827a63dbcee8a5.jpg,train,223,224,241,242
dataset\_work\crops\lettuce_v2i\saudavel\XDOP7V6P0S3X_jpg.rf.44640b9317bcec905232ce3b912e40b2__ann19270.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,XDOP7V6P0S3X_jpg.rf.44640b9317bcec905232ce3b912e40b2.jpg,train,243,171,256,184
dataset\_work\crops\lettuce_v2i\anomala\11104_jpg.rf.445aa38725d928522c2353723ef3946e__ann19271.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11104_jpg.rf.445aa38725d928522c2353723ef3946e.jpg,train,114,192,123,208
dataset\_work\crops\lettuce_v2i\saudavel\130_JPG_jpg.rf.445d895d71208dc352829adefcb4ad56__ann19272.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,130_JPG_jpg.rf.445d895d71208dc352829adefcb4ad56.jpg,train,223,207,240,224
dataset\_work\crops\lettuce_v2i\saudavel\168_JPG_jpg.rf.446b19eb1c6ca4b0807db2f50d7062ed__ann19273.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,168_JPG_jpg.rf.446b19eb1c6ca4b0807db2f50d7062ed.jpg,train,95,45.5,102,50
dataset\_work\crops\lettuce_v2i\anomala\images-16-_jpg.rf.446cea1c45ee669c3c98b5f557364cbf__ann19274.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,images-16-_jpg.rf.446cea1c45ee669c3c98b5f557364cbf.jpg,train,143,126,155,137
dataset\_work\crops\lettuce_v2i\anomala\images-5-_jpg.rf.447c3e4b0bca379fed7a80c764d0b090__ann19275.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,images-5-_jpg.rf.447c3e4b0bca379fed7a80c764d0b090.jpg,train,216,175,233,189
dataset\_work\crops\lettuce_v2i\anomala\-8-_jpg.rf.447f8f0a99bfec06ae32bc38d788fbe4__ann19276.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,-8-_jpg.rf.447f8f0a99bfec06ae32bc38d788fbe4.jpg,train,83,231,90,250
dataset\_work\crops\lettuce_v2i\anomala\5485248_jpg.rf.448a25335534bf76494ae06ebb26b4f5__ann19277.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,5485248_jpg.rf.448a25335534bf76494ae06ebb26b4f5.jpg,train,237,160,255,173
dataset\_work\crops\lettuce_v2i\saudavel\GN0L74P3NQXD_jpg.rf.449c28f630c4731f34333c8b601cdf0a__ann19278.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,GN0L74P3NQXD_jpg.rf.449c28f630c4731f34333c8b601cdf0a.jpg,train,182,190,196,205
dataset\_work\crops\lettuce_v2i\saudavel\144_JPG_jpg.rf.449dfc6110f4739e3bc3a011b2d29f3e__ann19279.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,144_JPG_jpg.rf.449dfc6110f4739e3bc3a011b2d29f3e.jpg,train,174,139,188,151
dataset\_work\crops\lettuce_v2i\anomala\-10-_jpg.rf.44920fd469bfac506d788d8a58848c27__ann19280.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,-10-_jpg.rf.44920fd469bfac506d788d8a58848c27.jpg,train,184,256,199,256
dataset\_work\crops\lettuce_v2i\saudavel\WD0HCX78EVXE_jpg.rf.449fba295bd8e49147aeac22e1322d7c__ann19281.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,WD0HCX78EVXE_jpg.rf.449fba295bd8e49147aeac22e1322d7c.jpg,train,236,242,255,256
dataset\_work\crops\lettuce_v2i\anomala\ba17_jpg.rf.44a19b50f158ded2f29e7fe459c1bcaa__ann19282.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,ba17_jpg.rf.44a19b50f158ded2f29e7fe459c1bcaa.jpg,train,13,227,15,245
dataset\_work\crops\lettuce_v2i\anomala\11101_jpg.rf.44a32398cb1163712183aec0475c21b4__ann19283.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11101_jpg.rf.44a32398cb1163712183aec0475c21b4.jpg,train,141,115,155,134
dataset\_work\crops\lettuce_v2i\anomala\11101_jpg.rf.44a32398cb1163712183aec0475c21b4__ann19284.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11101_jpg.rf.44a32398cb1163712183aec0475c21b4.jpg,train,122,115,131,134
dataset\_work\crops\lettuce_v2i\anomala\ba9_jpg.rf.44a1f4267e9c929c655b5f264953d3d9__ann19285.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,ba9_jpg.rf.44a1f4267e9c929c655b5f264953d3d9.jpg,train,204,80,220,86
dataset\_work\crops\lettuce_v2i\anomala\images-16-_jpg.rf.44a7ca8f828a6ee2a38cbc792120e37e__ann19286.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,images-16-_jpg.rf.44a7ca8f828a6ee2a38cbc792120e37e.jpg,train,159,105.5,172,113
dataset\_work\crops\lettuce_v2i\anomala\istockphoto-1308575738-1024x1024_jpg.rf.44a52a1c1b49d1cc79d67477e5642f2e__ann19287.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,istockphoto-1308575738-1024x1024_jpg.rf.44a52a1c1b49d1cc79d67477e5642f2e.jpg,train,55,146,59,169
dataset\_work\crops\lettuce_v2i\anomala\25611229128_c816ece963_b_jpg.rf.44ab7009140c863b5c45e9e2156b8d43__ann19288.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,25611229128_c816ece963_b_jpg.rf.44ab7009140c863b5c45e9e2156b8d43.jpg,train,155,37,167,39
dataset\_work\crops\lettuce_v2i\saudavel\94_JPG_jpg.rf.44b0c47c55a183de40f64d014f145524__ann19289.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,94_JPG_jpg.rf.44b0c47c55a183de40f64d014f145524.jpg,train,256,256,256,256
dataset\_work\crops\lettuce_v2i\anomala\ba13_jpg.rf.44aecf4fd0101458fcb6e8f6a24b7e9a__ann19290.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,ba13_jpg.rf.44aecf4fd0101458fcb6e8f6a24b7e9a.jpg,train,163,167,177,181
dataset\_work\crops\lettuce_v2i\anomala\bacterialleafspot3_600px_jpg.rf.44b11ef05b65015f7972fe6878d3994d__ann19291.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,bacterialleafspot3_600px_jpg.rf.44b11ef05b65015f7972fe6878d3994d.jpg,train,84,117,91,131
dataset\_work\crops\lettuce_v2i\anomala\11101_jpg.rf.44b88298905ed5a03ea0fe473041ef4f__ann19292.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11101_jpg.rf.44b88298905ed5a03ea0fe473041ef4f.jpg,train,138,53,150,57
dataset\_work\crops\lettuce_v2i\anomala\11101_jpg.rf.44b88298905ed5a03ea0fe473041ef4f__ann19293.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11101_jpg.rf.44b88298905ed5a03ea0fe473041ef4f.jpg,train,128,114,138,133
dataset\_work\crops\lettuce_v2i\anomala\ba12_jpg.rf.44c0dea6d6a390c45c71948138adfcb5__ann19294.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,ba12_jpg.rf.44c0dea6d6a390c45c71948138adfcb5.jpg,train,209,226,225,245
dataset\_work\crops\lettuce_v2i\anomala\ba9_jpg.rf.44c3017c3ecfb58e2b5ee79a93f9d688__ann19295.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,ba9_jpg.rf.44c3017c3ecfb58e2b5ee79a93f9d688.jpg,train,211,95,228,103
dataset\_work\crops\lettuce_v2i\anomala\16_jpg.rf.44b9fd0119964616117ba4bb60d9fca8__ann19296.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,16_jpg.rf.44b9fd0119964616117ba4bb60d9fca8.jpg,train,165,175,178,189
dataset\_work\crops\lettuce_v2i\anomala\01_jpg.rf.44c033d4f1e3b95c00407ee08dfaa0a1__ann19297.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,01_jpg.rf.44c033d4f1e3b95c00407ee08dfaa0a1.jpg,train,215,246,233,256
dataset\_work\crops\lettuce_v2i\saudavel\fresh_230616_161720_jpg.rf.44c8305ac8fcbdc266d16a7c61bbbc65__ann19298.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,fresh_230616_161720_jpg.rf.44c8305ac8fcbdc266d16a7c61bbbc65.jpg,train,170,65,184,70
dataset\_work\crops\lettuce_v2i\saudavel\fresh_230616_161720_jpg.rf.44c8305ac8fcbdc266d16a7c61bbbc65__ann19299.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,fresh_230616_161720_jpg.rf.44c8305ac8fcbdc266d16a7c61bbbc65.jpg,train,152,167,165,194
dataset\_work\crops\lettuce_v2i\anomala\-10-_jpg.rf.44c58a525a2ba29120c96cd0b1518718__ann19300.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,-10-_jpg.rf.44c58a525a2ba29120c96cd0b1518718.jpg,train,218,116,236,125
dataset\_work\crops\lettuce_v2i\saudavel\158_JPG_jpg.rf.44cd2671bf5eb67ca232a9620aa329be__ann19301.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,158_JPG_jpg.rf.44cd2671bf5eb67ca232a9620aa329be.jpg,train,244,56,256,61
dataset\_work\crops\lettuce_v2i\saudavel\fresh_230616_161642_jpg.rf.44cf15c90d6acb6bc26fc76c6a863086__ann19302.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,fresh_230616_161642_jpg.rf.44cf15c90d6acb6bc26fc76c6a863086.jpg,train,200,215,216,232
dataset\_work\crops\lettuce_v2i\anomala\images-16-_jpg.rf.44d4d7c3d193b9a8aa256547ff04be54__ann19303.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,images-16-_jpg.rf.44d4d7c3d193b9a8aa256547ff04be54.jpg,train,167,142,180,154
